Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Qstag,Qradstag,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Mass_obj_0
43.5,174,1,278.686182033246,68345.14431774808,0,7707.350781705328,-1.96415566221,0.019443776763,3.068203275578,0.000495103583,-11.981371831182,38.640599366959,6437302.367715732,55.625937742447,342763.6334923203,-673.358054265728,2.608226737526,7677.879798496618,4.35e-10,2.771e-09,-1.49e-09,-3298.839372627434,-2702.717363229934,399.595485362396,-37.199124610143,45.02811532237,1.759748597582,-169.369504156932,4272.919517264954,-245.299151774748,66.017402324737,2.439e-08,2.2648e-08,66.01740236593,4.7389e-08,66.017402273365,-128.809585945713,-29.012448901693,31.21776602706,202.782115055601,123.436408721938,15.504120836269,-10.720777813593,19.804086455976,9.522008987975,24.450062831233,-12.352705687402,22.818684994853,10.971459047205,28.171876691452,-0.072772377051,0.48221862133,0.569783133582,0.66145034815,-0.074509601673,0.493730160408,0.583385015629,0.677240513014,25.683590769906,300.088521529321,7.3435317e-05,223.567818911833,4.715214974758,1.402497972003,671565.8289084026,960.758972167969,0.000546217307,0.75829644251,0.228784074563,2e-12,7.33262e-07,0.012918749662,0.0,0.0,,,4012.34705080219,29902.92385705473,0.000467194369,1.0,1.541288137436,532.45278886954,278.686182033246
43.75,175,1,278.296427253966,68280.07463944882,0,7703.598646184801,-1.965919722785,0.017989222642,3.085432789727,0.00050092037,-4.900182337901,36.710488884398,6437134.028202166,56.277994426829,344683.10344194446,-675.558967758427,2.411407341352,7673.919882804101,4.35e-10,2.771e-09,-1.49e-09,-3496.450936115132,-2679.937679707098,69.006339310438,-27.635861414555,35.462505102431,-6.943261648823,-169.198481432341,4399.3987451914,-169.291303168832,65.925074108519,2.4356e-08,2.2616e-08,65.925074149655,4.7323e-08,65.925074057219,-128.446663837085,-30.199646917653,25.204284008879,198.084126081762,130.829893303556,17.980077239556,-18.79195589536,29.573938326472,9.903825613146,36.412102332696,-21.622204892394,34.02805745292,11.395436863232,41.89611461379,-0.099086730364,0.466896226253,0.541084463232,0.692399694848,-0.101589719981,0.478690302029,0.554752577905,0.709890122076,25.666584266032,300.141170571733,7.4129738e-05,223.647215761549,4.761473665305,1.402497902318,673675.1670026858,962.752990722656,0.000541103644,0.758263522534,0.228817408093,2e-12,7.33167e-07,0.012918336204,0.0,0.0,,,4046.349053276998,29874.232734606718,0.000471607992,1.0,1.541288137436,533.735499272744,278.296427253966
44.0,176,1,277.890654675408,68214.9810571252,0,7699.727589642076,-1.967701923065,0.017040597255,3.102654068928,0.00050629953,5.539216787179,34.258757160658,6436965.138460226,56.880846262167,346601.5834126455,-677.748210007979,2.282699508932,7669.840748529873,4.35e-10,2.771e-09,-1.49e-09,-3653.65229700161,-2626.679469362184,-441.461677820919,-8.912010572748,15.058565782965,-17.077042347803,-133.155781841796,4519.468437110969,-13.532880633677,65.828951468438,2.432e-08,2.2583e-08,65.828951509514,4.7254e-08,65.828951417213,-128.644303525942,-32.787767038239,16.838919981097,191.88498386282,140.149666839048,20.078882389841,-24.796568875767,37.279094141968,8.395220601142,45.553050578399,-28.489570119867,42.831142210458,9.645537158017,52.337355070102,-0.128673758108,0.43737743652,0.495835780726,0.739114957601,-0.13231953814,0.449769877278,0.509884551936,0.760056683353,25.649135730006,300.194426459155,7.4830475e-05,223.727522197188,4.808189213057,1.402497834482,675122.9619949609,965.432983398438,0.00053603962,0.758230932066,0.228850402027,1e-12,7.33073e-07,0.012917932833,0.0,0.0,,,4080.497633490596,29844.64026443536,0.000476061592,1.0,1.541288137436,535.022166550159,277.890654675408
44.25,177,1,277.468879931765,68149.86401514888,0,7695.742812011757,-1.969262610321,0.017134262969,3.119866846964,0.0005113926,18.071467650122,31.022327877846,6436795.701407725,57.4515211394,348519.043599778,-679.894021947192,2.294007232301,7665.650415006015,4.35e-10,2.771e-09,-1.49e-09,-3658.769749237923,-2490.223936050057,-1068.572244137669,17.879934984187,-15.660664002545,-25.445294340283,-50.178303789195,4548.20935068552,202.316115824286,65.729038108047,2.4283e-08,2.2549e-08,65.729038149061,4.7182e-08,65.7290380569,-128.864102204881,-36.850342781275,6.705142142609,185.201042989852,150.288601478333,21.248724645393,-26.73576349187,40.555738557138,4.679369022208,48.800261001906,-30.670950482719,46.525061863384,5.368116612908,55.983080130294,-0.157311326477,0.392692065148,0.436950418719,0.793801247236,-0.162522203711,0.405699838892,0.451424233418,0.820095608489,25.631258107181,300.24834441723,7.5537568e-05,223.808818108129,4.855367019307,1.402497767912,676772.6288839323,968.424011230469,0.000531024827,0.758198771894,0.228882958422,1e-12,7.3298e-07,0.012917536703,0.0,0.0,,,4114.796236626524,29814.1874571116,0.000480555427,1.0,1.541288137436,536.302885035674,277.468879931765
44.5,178,1,277.044870730129,68084.73196027488,0,7691.726023430656,-1.970286382303,0.018677951733,3.137070871624,0.000516511144,30.862266897839,27.311726797204,6436625.727902237,58.025022947475,350435.4562035295,-681.961379508908,2.499840083169,7661.434046389632,4.35e-10,2.771e-09,-1.49e-09,-3440.859622371832,-2257.477619786988,-1706.933633297052,45.525587612514,-48.665984750355,-28.628532742085,53.085257340106,4438.20807297087,385.789618390576,65.628595431451,2.4246e-08,2.2514e-08,65.628595472402,4.711e-08,65.628595380382,-128.441426333176,-42.075965978936,-4.097282890099,179.491219533464,159.574326888383,21.03228085483,-22.839293825555,37.142901640202,-0.865775162252,43.611673337941,-26.160928191823,42.544782295263,-0.991689214478,49.954340270963,-0.179455513314,0.336128461536,0.372806638316,0.846066537876,-0.186381757207,0.349101636117,0.387195439496,0.878721222497,25.613219706601,300.302972899908,7.6250971e-05,223.891173344044,4.903006681691,1.402497702051,679728.5866717002,969.715026855469,0.000526059468,0.758167143012,0.22891497899,0.0,7.32888e-07,0.01291714511,0.0,0.0,,,4149.326154183744,29783.503335084006,0.000485089261,1.0,1.541288137436,537.52458880345,277.044870730129
44.75,179,1,276.630950476701,68019.603220229,0,7687.802274379028,-1.97063468676,0.02145972301,3.15426607649,0.00052208807,41.960310961122,24.212446813686,6436455.23755736,58.649982968267,352350.8147151268,-683.942971956115,2.871511814278,7657.317910043901,4.35e-10,2.771e-09,-1.49e-09,-3061.037871530778,-2005.528624690768,-2237.746773333272,65.351654777287,-73.854196957096,-24.714077159218,132.632139999943,4263.10902335475,455.981038414456,65.530542705257,2.421e-08,2.2481e-08,65.530542746147,4.704e-08,65.530542654264,-127.026913566232,-47.69462641379,-13.865206841644,176.265473343291,166.204621087146,19.25373779163,-12.902984760691,26.52117679505,-7.114172252801,30.339269621589,-14.757449860866,30.332899277552,-8.136647607666,34.699742639815,-0.190081879865,0.276888819767,0.317496140321,0.886790652475,-0.198244935118,0.288779793996,0.331130993565,0.924873825367,25.595433707899,300.358351497929,7.6970523e-05,223.974644572198,4.951100319617,1.402497636373,680620.7137503866,970.414978027344,0.000521144465,0.75813614716,0.228946364539,0.0,7.32797e-07,0.012916755504,0.0,0.0,,,4184.212799657886,29753.548569669325,0.000489662183,1.0,1.541288137436,538.694157828887,276.630950476701
45.0,180,1,276.237152981346,67954.49968549267,0,7684.030792421396,-1.970464134499,0.024720600928,3.171452676045,0.000528492487,49.777855862434,23.168986533406,6436284.251814371,59.367860921837,354265.1441926379,-685.865265788961,3.307074873395,7653.35920490605,4.35e-10,2.771e-09,-1.49e-09,-2694.634945783721,-1880.187380403896,-2572.466786469294,75.248190873028,-88.029688693595,-15.984070457449,178.994587260868,4145.32619950093,444.948403097523,65.437256818258,2.4176e-08,2.2449e-08,65.43725685909,4.6973e-08,65.437256767338,-125.158890833368,-52.800743005361,-20.31192175715,176.610937852875,168.799074126727,16.124667691384,1.381858038337,10.377812158327,-12.516280400982,16.317652769551,1.578213964089,11.852453445201,-14.294788565806,18.636319167909,-0.186649992966,0.227639307511,0.286559654637,0.911715794607,-0.195057304155,0.237892908205,0.29946721575,0.952782382826,25.578094728711,300.414509912502,7.7696019e-05,224.059274173937,4.999636821747,1.402497570442,684577.2673538757,971.054992675781,0.000516280945,0.758105871693,0.228977029825,-0.0,7.32707e-07,0.012916365775,-0.0,-0.0,,,4219.51172152316,29724.776532755874,0.000494272936,1.0,1.541288137436,539.897418459256,276.237152981346
45.25,181,1,275.861152127938,67889.43746454375,0,7680.360404166679,-1.969996042248,0.027913470038,3.188631015584,0.000535866655,53.207980602852,25.279643771262,6436112.785497923,60.194629640186,356178.4839938644,-687.753516520176,3.733136134901,7649.50436970266,4.35e-10,2.771e-09,-1.49e-09,-2518.120918073286,-2000.663340326039,-2667.104368337879,77.889485793284,-94.155503639922,-3.932193952809,225.968728059441,4149.460456597466,433.530303488629,65.34818674154,2.4143e-08,2.2418e-08,65.348186782316,4.6909e-08,65.348186690689,-124.369085853263,-56.658551065591,-20.878359901249,181.074281805922,166.576193474273,12.120885863682,17.853375812188,-8.891522609819,-16.015127310811,25.579024707631,20.362507428696,-10.141146268429,-18.265909606133,29.173926889618,-0.169594102401,0.199745047767,0.290925316433,0.920164233483,-0.177335966028,0.208863283001,0.304205873324,0.962169149391,25.561034609016,300.47142150724,7.8427319e-05,224.145024177938,5.048607553022,1.402497504509,686453.7898345325,970.617980957031,0.000511469494,0.758076277906,0.229007012313,-0.0,7.32618e-07,0.012915977163,-0.0,-0.0,,,4255.162274375906,29696.792905340553,0.000498920596,1.0,1.541288137436,541.178506384293,275.861152127938
45.5,182,1,275.489519664076,67824.42565955885,0,7676.681134078231,-1.969224678944,0.031035259894,3.205801323773,0.000544189505,51.289759941652,30.982107171958,6435940.847118793,61.127913673911,358090.86008629005,-689.59725977754,4.149255358858,7645.643964853445,4.35e-10,2.771e-09,-1.49e-09,-2616.0146602169,-2402.261704002556,-2489.233046843952,72.798331079654,-91.907044772966,12.613088250897,303.755583774033,4304.591891262448,434.622081227727,65.260151483729,2.411e-08,2.2388e-08,65.26015152445,4.6846e-08,65.260151432947,-126.333288835733,-58.536456130195,-13.505802606045,189.805857049413,159.193727258387,7.901625490888,34.926300973964,-29.529864863543,-16.877041491176,48.751348166773,39.781214438613,-33.634649389837,-19.223026432588,55.528005609927,-0.140690633546,0.200491730879,0.334545525278,0.909993682944,-0.147322426882,0.209942393593,0.35031513786,0.952888436416,25.543892190426,300.529029673697,7.9164364e-05,224.231813956412,5.098007955019,1.402497439207,688398.3889943269,970.489990234375,0.000506710112,0.758047255156,0.229036419567,-1e-12,7.3253e-07,0.012915592748,-0.0,-0.0,,,4291.040509521017,29668.753333160304,0.00050360469,1.0,1.541288137436,542.545781503121,275.489519664076
45.75,183,1,275.087443611341,67759.47447748222,0,7672.855982482214,-1.96794005075,0.034170522559,3.222963583447,0.000553438987,42.267945408997,39.774046922919,6435768.447803848,62.165227513625,360002.27107750345,-691.356196378362,4.56668107125,7641.644108636984,4.35e-10,2.771e-09,-1.49e-09,-2940.726477108996,-3001.175064757472,-1988.343066188485,50.733184204963,-70.651106881837,35.423450847327,384.554640245583,4620.575208470585,332.918312629895,65.164904506126,2.4075e-08,2.2355e-08,65.164904546787,4.6778e-08,65.164904455417,-130.7992066626,-57.270088797996,1.565031150424,202.532057107777,146.768093761026,4.374476528298,50.904800233457,-49.702533989445,-14.108595850358,72.530635242281,57.896174426726,-56.528786415246,-16.046300610426,82.492147930033,-0.102173900085,0.233276880738,0.414337159773,0.873766049401,-0.107540590167,0.24552976255,0.436100243338,0.91966066228,25.52621680487,300.587276255458,7.990708e-05,224.319560407304,5.147832292864,1.402497375145,690789.8116585736,971.718017578125,0.00050200287,0.758018696583,0.229065355464,-1e-12,7.32442e-07,0.012915215512,-0.0,-0.0,,,4326.986811343578,29639.60785317114,0.000508324608,1.0,1.541288137436,543.947248965502,275.087443611341
46.0,184,1,274.642110007978,67694.60229030109,0,7668.737899634502,-1.966119962537,0.036621345434,3.240117473227,0.000563618083,22.269209854143,49.006103091103,6435595.608754755,63.306897781438,361912.68210466264,-693.014028081578,4.891933341226,7637.358744956328,4.35e-10,2.771e-09,-1.49e-09,-3253.70269694989,-3534.689405306132,-1109.378582690708,0.888988561265,-15.876974401568,59.539493881022,336.564500229914,4918.981413836076,-40.95679889196,65.059410335416,2.4036e-08,2.2319e-08,65.059410376011,4.6702e-08,65.059410284789,-134.095309854931,-51.74335260143,20.333446563245,218.046181662255,130.45999251345,2.793941171237,62.056498217912,-65.232404990302,-6.322141428243,90.256551585617,70.465210773636,-74.07145588992,-7.178797430028,102.486397339192,-0.057898698789,0.297058586823,0.518058747247,0.800011919332,-0.06162467369,0.316175300359,0.551397560213,0.851495361877,25.50752533331,300.646095590458,8.0655292e-05,224.40816894132,5.198068127226,1.402497312919,692683.7679215734,974.547973632812,0.000497348402,0.757990503099,0.229093916193,-1e-12,7.32354e-07,0.012914848355,-0.0,-0.0,,,4362.819331815232,29608.2315645856,0.000513079099,1.0,1.541288137436,545.296379029751,274.642110007978
46.25,185,1,274.160350770646,67629.8294204423,0,7664.341283763145,-1.964639352948,0.036532097176,3.25726234325,0.000574521708,-10.287480549247,51.998182068798,6435422.355247734,64.529881116744,363822.0217909017,-694.688427582824,4.877049061541,7632.791855996799,4.35e-10,2.771e-09,-1.49e-09,-3185.01836401955,-3609.348829953593,125.084910117416,-63.228192882696,60.257723797114,68.271052584872,78.170339175962,4787.366755180275,-512.2461709335,64.945287370428,2.3994e-08,2.228e-08,64.945287410953,4.662e-08,64.945287319891,-132.569199499653,-42.330155324308,37.94416671163,233.609237733838,113.277994215953,4.490565973395,62.252224286332,-68.727993189989,6.786499208632,92.97813209582,70.563462589827,-77.903805603564,7.692558560671,105.391558662889,-0.015779906352,0.383443532703,0.620876079231,0.683545862413,-0.017080400497,0.415044865312,0.672045312287,0.739879998496,25.48787210168,300.705419941981,8.1408796e-05,224.497541656936,5.248700890775,1.402497253093,694484.5228929821,977.77099609375,0.000492747442,0.757962580636,0.229122193052,-1e-12,7.32266e-07,0.012914494047,-0.0,-0.0,,,4398.533906956035,29574.73864085406,0.000517866867,1.0,1.541288137436,546.608261456092,274.160350770646
46.5,186,1,273.700638971608,67565.14678995457,0,7660.056741169939,-1.964936044051,0.033226415214,3.274397567338,0.000585392827,-39.822939178309,44.500562804159,6435248.6831408385,65.74914338213,365730.2197549009,-696.605951753815,4.432473873784,7628.315002613586,4.35e-10,2.771e-09,-1.49e-09,-2643.93171825277,-3069.358026462298,1474.490259801668,-99.908894593587,109.134582794087,51.957671084876,-139.776967730462,4273.139062811382,-553.35350437954,64.836387178215,2.3954e-08,2.2243e-08,64.836387218672,4.6542e-08,64.836387127763,-126.572373734029,-31.092126142523,51.746577569826,245.685985608147,99.418516872857,9.951554730076,48.306991497235,-55.437909372382,21.843955026722,76.707793569519,54.664598857099,-62.734005663836,24.718803636922,86.803185932767,0.012546854142,0.476351834929,0.691544675605,0.542860449336,0.013817317477,0.524586040409,0.761568774466,0.597829152172,25.468559928969,300.76520865466,8.2167725e-05,224.587621260645,5.299738661824,1.402497196181,698341.6152847862,977.716003417969,0.000488198624,0.757934826836,0.229150285919,-1e-12,7.32177e-07,0.012914155069,-0.0,-0.0,,,4434.580500672308,29542.122982153043,0.000522689124,1.0,1.541288137436,547.773621122042,273.700638971608
46.75,187,1,273.307271660199,67500.49402506824,0,7656.234562323545,-1.966741343558,0.029632522839,3.291523378297,0.000595274991,-55.350920045816,33.142397546382,6435074.531652901,66.857261850576,367637.2985055543,-698.762523911175,3.950149109598,7624.279835159313,4.35e-10,2.771e-09,-1.49e-09,-2049.38064159446,-2267.412954020641,2516.427834904478,-98.157733345816,113.368853191741,26.874317920947,-125.684682477337,3948.568913868194,-257.950498175701,64.743203196616,2.3919e-08,2.2211e-08,64.743203237014,4.6475e-08,64.743203146235,-119.375972285831,-20.150386274944,60.364941371566,252.244653424479,91.586664659877,18.282223805092,26.234671265325,-31.327408851921,33.322676300064,52.726324332101,29.644707986394,-35.399410100523,37.654026501296,59.579800761868,0.019197672418,0.560662194145,0.71331505634,0.420084496059,0.021384296672,0.624521891598,0.794561989273,0.467932325113,25.450752443426,300.825469869401,8.2932825e-05,224.67842381044,5.351230764991,1.402497142631,702892.670733513,975.169982910156,0.000483697068,0.757907121792,0.229178312585,-1e-12,7.32087e-07,0.012913833537,-0.0,-0.0,,,4471.41073140407,29513.063623448303,0.000527550959,1.0,1.541288137436,548.926281591256,273.307271660199
47.0,188,1,273.000596329513,67435.81687597322,0,7652.703715188786,-1.968469779228,0.028056289872,3.3086407944,0.000604084096,-60.617712070905,24.200138295578,6434899.841021922,67.844799127975,369543.3684643442,-700.931866855219,3.737782123342,7620.535066481611,4.35e-10,2.771e-09,-1.49e-09,-1788.122363452565,-1632.018180519385,3046.068351035968,-86.198507129131,103.745985971403,8.264361094037,-45.049025685538,3890.185841344392,-61.822588884518,64.670555501846,2.3892e-08,2.2186e-08,64.670555542199,4.6423e-08,64.670555451522,-114.266576980146,-10.332386363196,63.351085964684,253.374156890924,90.025313143467,28.099327861109,4.518013865782,-6.245406065639,39.268416224068,40.017821766842,5.099546069016,-7.049277998363,44.322815926476,45.168680543719,0.006703863998,0.630624685115,0.693442765437,0.34843176634,0.007507149701,0.70618883641,0.776534048222,0.390182353225,25.433880019696,300.886208052503,8.3704793e-05,224.769959705304,5.403223313309,1.402497092885,706910.8599868189,969.922973632812,0.000479238493,0.757879352097,0.229206384351,-1e-12,7.31995e-07,0.012913531557,-0.0,-0.0,,,4508.873916034559,29486.247817020732,0.00053245665,1.0,1.541288137436,550.282340437174,273.000596329513
47.25,189,1,272.747776576254,67371.11551000754,0,7649.222342936398,-1.969662785811,0.027824003766,3.3257504673,0.000612420993,-59.21685395233,18.917508940192,6434724.608055209,68.779244658811,371448.5022309646,-703.031178749761,3.704958307587,7616.84553385895,4.35e-10,2.771e-09,-1.49e-09,-1913.991538241815,-1286.450322560839,3156.591121895592,-82.816028889306,103.35700681673,-5.89651682404,-26.381938202994,3909.101037075823,-24.872212961826,64.610665545176,2.387e-08,2.2165e-08,64.610665585491,4.638e-08,64.610665494898,-113.005897248202,-1.750537834716,61.106168233012,249.73061234701,94.208661715614,38.374052279448,-14.574178175658,16.733394288586,41.098897673356,46.706878978134,-16.434846657036,18.869727460491,46.34594646939,52.669892284084,-0.017014132299,0.685892581667,0.646222180551,0.334153825477,-0.019110655196,0.770409939187,0.725851254448,0.375329075202,25.417142373367,300.947377583705,8.448369e-05,224.862163745167,5.455719639737,1.40249704742,709194.8213362782,965.622985839844,0.000474822471,0.757851430911,0.22923458575,-1e-12,7.31903e-07,0.012913251437,-0.0,-0.0,,,4546.694037625089,29459.824039352196,0.000537406353,1.0,1.541288137436,551.816537837187,272.747776576254
47.5,190,1,272.504426760232,67306.40741875503,0,7645.720376270507,-1.970744015058,0.02784574248,3.342852512684,0.000620685327,-52.505351841182,16.452053388451,6434548.850260521,69.705484235707,373352.71361442935,-705.110460304514,3.706031801092,7613.136382346994,4.35e-10,2.771e-09,-1.49e-09,-2386.422714627613,-1201.39161088404,2919.332579215112,-88.86662011813,115.224515265021,-23.634058238706,-120.833570371834,3954.7105044422,-80.758640315713,64.553018902659,2.3849e-08,2.2145e-08,64.553018942939,4.6338e-08,64.553018852427,-116.43875362575,4.999689166361,53.919712419074,241.497066203367,104.120476537784,48.32196771922,-32.934184574571,39.647259288683,39.791661759091,65.114837235809,-37.105718006224,44.669089114531,44.831781933001,73.362459762248,-0.045090788827,0.724126161541,0.579078991556,0.371854332331,-0.050854973571,0.816694889697,0.653105602659,0.419390361867,25.400311957265,301.008916313085,8.5269367e-05,224.954945665325,5.50870878116,1.402497006701,710023.696661389,963.612976074219,0.000470449746,0.757823282077,0.229262990654,-0.0,7.31808e-07,0.012912995461,-0.0,-0.0,,,4584.779625282351,29433.256645837893,0.000542399045,1.0,1.541288137436,553.49029108882,272.504426760232
47.75,191,1,272.234493629179,67241.69653369662,0,7642.173401231246,-1.972491238112,0.027483291199,3.359946885441,0.000628952552,-40.464791060214,15.658172297679,6434372.572645445,70.63199218598,375255.9977100161,-707.270746330934,3.655863773075,7609.373760075851,4.35e-10,2.771e-09,-1.49e-09,-3169.839534655422,-1348.147377789359,2284.921166820171,-94.699751806669,129.477026126481,-53.467008527593,-379.128390664855,4113.68557683454,-141.779422424581,64.489074992762,2.3825e-08,2.2123e-08,64.489075033002,4.6292e-08,64.489074942579,-125.09737751309,8.087513948404,41.85142491104,228.333771654431,120.424206226341,56.958817644437,-52.653178195741,65.214918754225,34.547399700868,90.657959542029,-59.263610405702,73.402436006597,38.884711390058,102.03976631642,-0.07142801136,0.73722808221,0.492303602215,0.457197940985,-0.08119554185,0.838041441479,0.559624396305,0.519718158803,25.383311971575,301.070774758988,8.6061832e-05,225.048234142193,5.562190461216,1.402496971165,710147.9212851007,964.343017578125,0.000466120121,0.757794826844,0.22929167569,-0.0,7.31711e-07,0.012912765755,-0.0,-0.0,,,4623.100076598905,29406.3596584437,0.000547434762,1.0,1.541288137436,555.260421663523,272.234493629179
48.0,192,1,271.906533765479,67176.96106702335,0,7638.476894960731,-1.976035164157,0.026700124693,3.377033478123,0.000637108599,-22.418481468371,15.203802673494,6434195.754958862,71.545958129249,377158.34115003503,-709.652230661751,3.549608678958,7605.439526197283,4.35e-10,2.771e-09,-1.49e-09,-4110.646300285132,-1657.200638170582,1171.601242487411,-77.162224069247,118.206712136777,-99.322155355851,-687.635137775904,4532.485395149804,10.511548339921,64.411385248296,2.3797e-08,2.2097e-08,64.411385288488,4.6237e-08,64.411385198174,-138.323551112369,4.25140886174,26.184288402418,209.911935154685,143.917610231682,62.626720956754,-73.687345998986,93.973616021364,22.671613249265,121.551912843152,-82.838632594993,105.644269774132,25.487217892651,136.647535880546,-0.087545250241,0.709209158572,0.382534222477,0.585684016508,-0.10101187458,0.818303064755,0.441377445346,0.675776701265,25.365797559653,301.132928187937,8.6861414e-05,225.14199504213,5.616185787801,1.402496941219,709551.2208518655,968.18798828125,0.000461831699,0.757765978106,0.229320726007,-0.0,7.31612e-07,0.012912564275,-0.0,-0.0,,,4661.543049179503,29378.33601764598,0.000552515472,1.0,1.541288137436,557.047338714202,271.906533765479
48.25,193,1,271.496878833757,67112.14248133883,0,7634.390911136485,-1.981729256067,0.026967467062,3.394111938244,0.0006450286,1.852781056245,13.236356036118,6434018.341901197,72.433360298988,379059.7010315843,-712.278841529742,3.583167472294,7601.090092668504,4.35e-10,2.771e-09,-1.49e-09,-4698.258179291768,-1824.819821323108,-352.164637430955,-7.283794786674,41.02947833661,-142.352391625688,-501.441248416592,4999.766376154185,527.740551499539,64.314342925478,2.3761e-08,2.2063e-08,64.314342965609,4.6167e-08,64.314342875432,-153.460935846093,-9.633309425918,11.031787003745,187.200222569858,173.982781099185,62.772754677004,-90.846850339308,120.260683470014,0.584134881002,150.718689679836,-101.975320576927,134.992261307335,0.655689736473,169.181283092029,-0.079731316597,0.617634578376,0.24849531527,0.741903311111,-0.094394425981,0.731221607524,0.294195225228,0.878344171086,25.34697151135,301.195387690313,8.7668908e-05,225.236248200685,5.670747566147,1.402496917248,712176.9154316463,974.882019042969,0.000457580249,0.75773663435,0.229350241294,-0.0,7.31511e-07,0.012912392846,-0.0,-0.0,,,4699.85013216585,29347.35716708853,0.000557645982,1.0,1.541288137436,558.816913684209,271.496878833757
48.5,194,1,271.028438821181,67047.1725982855,0,7629.868606494091,-1.986164357561,0.030814450031,3.411181373124,0.000653023817,30.184049128673,7.943296729838,6433840.272190815,73.329152167062,380959.9735547515,-714.693128482662,4.092891725543,7596.320947188912,4.35e-10,2.771e-09,-1.49e-09,-4122.01807761016,-1313.769123457967,-1999.195368602109,87.444565286515,-79.015216842649,-134.811708361872,229.34331761602,4706.100587169349,716.814738859195,64.203375124529,2.372e-08,2.2025e-08,64.20337516459,4.6087e-08,64.203375074568,-169.300975386161,-32.992255375278,2.51655640711,164.082952407825,206.332450101468,54.99268778896,-92.469080648134,129.398676009133,-31.120267552177,162.058690854106,-103.617179491083,144.999017529574,-34.872135838385,181.596533084087,-0.031027198505,0.449808388037,0.102094854001,0.886727899522,-0.038123771604,0.552689030189,0.12544609515,1.089541226581,25.32667744407,301.258174245055,8.8485257e-05,225.331028374154,5.725938597704,1.402496899642,715490.139379281,980.77001953125,0.000453361078,0.757706690355,0.229380324924,-0.0,7.31406e-07,0.012912253314,-0.0,-0.0,,,4737.999913844329,29313.071129000324,0.000562832226,1.0,1.541288137436,560.416922877232,271.028438821181
48.75,195,1,270.594657234926,66982.09721251781,0,7625.609461282632,-1.985563407992,0.035981800269,3.428240819496,0.000662154393,57.223299298369,-0.256450112471,6433661.598908694,74.352375098448,382859.0537915487,-716.460090973389,4.777799150228,7591.876037362627,4.35e-10,2.771e-09,-1.49e-09,-2353.618162567096,-161.396440827298,-3348.365254928399,111.670168757175,-122.389309342633,-76.410057992132,188.111369060369,4088.742399715577,154.650729993414,64.100617487635,2.3682e-08,2.199e-08,64.100617527632,4.6014e-08,64.100617437754,164.564909699565,-58.308989532704,12.720620080551,145.842961393551,234.274992497628,39.693407639457,-72.959964057096,111.770169584636,-61.19712059801,146.836013067907,-81.625187516062,125.044758058728,-68.46530836204,164.275260474934,0.065698442892,0.23595753912,-0.024761066862,0.969223732634,0.084000491146,0.301689785987,-0.031658920458,1.239226775979,25.307245198381,301.321198791345,8.9309984e-05,225.426204132431,5.781725643491,1.402496888816,720388.2425481622,981.197998046875,0.000449176958,0.757676095253,0.229411025722,0.0,7.31298e-07,0.012912147726,0.0,0.0,,,4776.827045737235,29280.81399036668,0.000568071894,1.0,1.541288137436,561.664798339208,270.594657234926
49.0,196,1,270.292958964409,66917.08172068215,0,7621.913665812922,-1.985265287855,0.037253621187,3.445290916439,0.000672810446,77.536591050731,-8.65297475733,6433482.483885951,75.546824886005,384757.0228008894,-718.31655252505,4.944413547406,7587.988192679859,4.35e-10,2.771e-09,-1.49e-09,-693.260422234677,790.820019878402,-4012.772744130204,68.525592324999,-79.033282647231,-29.835937228886,-243.724696578108,4140.405339542766,-77.416467727463,64.029148798516,2.3655e-08,2.1966e-08,64.029148838469,4.5962e-08,64.029148748691,104.520609812004,-65.612100913275,63.841309071793,133.841433448536,255.380246151935,20.125473375325,-48.006111780059,84.421014617231,-78.271737056528,124.731548932451,-53.647764289934,94.342126963363,-87.470189507429,139.38993358828,0.194977336514,0.044153147893,-0.105008083874,0.974170231581,0.256999062205,0.05819813628,-0.138410851035,1.284050959051,25.289685845822,301.384276272938,9.014106e-05,225.521497124421,5.837971074193,1.402496884508,726877.225227774,976.010009765625,0.000445038109,0.757644905678,0.229442288301,0.0,7.31188e-07,0.012912074833,0.0,0.0,,,4816.609460929565,29252.86834344295,0.000573352417,1.0,1.541288137436,562.772544602553,270.292958964409
