Time,Iter,Assembly_ID,Mass,Altitude,Distance,Velocity,FlightPathAngle,HeadingAngle,Latitude,Longitude,AngleAttack,AngleSideslip,ECEF_X,ECEF_Y,ECEF_Z,ECEF_vU,ECEF_vV,ECEF_vW,BODY_COM_X,BODY_COM_Y,BODY_COM_Z,Aero_Fx_B,Aero_Fy_B,Aero_Fz_B,Aero_Mx_B,Aero_My_B,Aero_Mz_B,Lift,Drag,Crosswind,Inertia_xx,Inertia_xy,Inertia_xz,Inertia_yy,Inertia_yz,Inertia_zz,Roll,Pitch,Yaw,distRoll,distPitch,distYaw,VelRoll,VelPitch,VelYaw,magnitudeOmega,angularMomentum_x,angularMomentum_y,angularMomentum_z,magnitudeAngularMomentum,Quat_w,Quat_x,Quat_y,Quat_z,Quat_prev_w,Quat_prev_x,Quat_prev_y,Quat_prev_z,Mach,Speedsound,Density,Temperature,Pressure,SpecificHeatRatio,qmax,Tmax,knudsen,N2_mass_pct,O2_mass_pct,O_mass_pct,He_mass_pct,Ar_mass_pct,N_mass_pct,H_mass_pct,Pstag,Tstag,Rhostag,Aref,Lref,Temperature_obj_0,Mass_obj_0
82.8,276,1,626.115104854686,36942.8773514174,0,5476.707598887757,-16.836558784052,46.796507238228,23.442086946501,-28.201069118265,11.274916337468,3.914815141099,5189678.391216703,-2782805.8183649397,2536409.5489320937,-727.746711681094,4728.072811804597,2666.465513301536,2.335531e-06,2.174074e-06,-2.5589e-08,-209952.28061065875,-14654.135737665343,-41859.87029103215,-0.05912232098,1.334886933778,-0.954294182949,-354.409005055105,214585.24401501231,-3.727131780464,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.385792289871,-5.479411219832,42.787005176335,-0.123181886921,-10.005894019761,41.105606101041,-0.012476418591,1.380831733891,-0.980924484773,1.6938313916,-0.054463023377,6.02155005295,-4.277731784664,7.386543202515,0.512738251732,-0.479794271859,-0.705579728195,0.095153502622,0.512771847961,-0.479825709495,-0.705625960007,0.09515973738,17.595612361769,311.254163042791,0.004995907107,240.598815329123,345.099247155895,1.402492929215,1784779.236840088,300.0,6.192115e-06,0.755552261666,0.231558757751,0.0,7.24523e-07,0.01288825606,0.0,0.0,137912.16564239023,15231.595762667877,0.031537045181,1.0,1.999442919942,300,626.115104854686
83.1,277,1,626.115104854686,36469.80240187593,0,5374.723537525562,-16.850392933393,46.802445433665,23.451756620646,-28.189908636455,11.721538285826,4.203470170923,5189460.067203199,-2781387.3965213983,2537209.488586084,-716.220945326179,4640.597197625969,2615.251099166843,2.335531e-06,2.174074e-06,-2.5589e-08,-217210.4914958593,-16307.85852085611,-45070.14818760455,-0.020559381939,1.46724196154,-0.980745585419,-367.571341585691,222435.44456949245,-3.680048444494,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.407911674916,-5.049113368246,42.498922693164,-0.128144686039,-9.564094660574,40.791634149219,-0.016542663729,1.472664530621,-1.046573172742,1.806745661507,-0.072198976611,6.422015853791,-4.564020442154,7.878945545882,0.515512366573,-0.478338425881,-0.704954530794,0.092078552062,0.515551212798,-0.478374470879,-0.705007652356,0.092085490604,17.329111643085,310.155745327565,0.005378130005,238.90310922236,368.884395948021,1.402492903306,1748626.9910192448,300.0,5.752024e-06,0.755570250232,0.231540872738,0.0,7.24483e-07,0.012888152547,0.0,0.0,142990.8276588365,14676.756684176811,0.033934456586,1.0,1.999442919942,300,626.115104854686
83.4,278,1,626.115104854686,36005.16114435946,0,5268.97889395705,-16.865083231476,46.808306386745,23.461245182636,-28.17895413119,12.197215426261,4.510583828134,5189245.200919601,-2779995.2173621105,2537994.063915834,-704.159425546583,4549.862239269839,2562.235682376858,2.335531e-06,2.174074e-06,-2.5589e-08,-224004.3075489765,-18082.81546311161,-48424.923207888016,-0.018242404482,1.563896577653,-1.017601911506,-378.124068313717,229890.7310289657,-3.523630887117,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.428111584666,-4.591288639973,42.191553823688,-0.133531462497,-9.092013882026,40.457421667348,-0.017955921525,1.57360259516,-1.114041606237,1.928117279379,-0.078365945504,6.862188125703,-4.858244576575,8.408228556585,0.518455817879,-0.476779017931,-0.704273781932,0.088790613536,0.518500685237,-0.476820278564,-0.704334730046,0.088798297508,17.048390126548,309.060201863415,0.005784996487,237.218645792164,393.993004105085,1.402493176656,1706809.5923221202,300.0,5.347486e-06,0.755561507261,0.231548219524,0.0,7.24488e-07,0.012889548726,0.0,0.0,147821.54853940973,14112.57350568339,0.036483369528,1.0,1.999442919942,300,626.115104854686
83.7,279,1,626.115104854686,35549.27046372266,0,5159.662931285473,-16.880674489951,46.814087583805,23.470545992618,-28.168213430531,12.704805114204,4.836708366439,5189033.953091937,-2778630.2586903297,2538762.734620547,-691.583040964017,4456.030167454889,2507.514627806647,2.335531e-06,2.174074e-06,-2.5589e-08,-230222.30145240255,-19974.02441671058,-51906.73685125704,0.019150903239,1.660698218184,-1.051443988376,-391.066375339668,236844.72997588062,-4.210483697469,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.446760231874,-4.103208814546,41.864393773905,-0.139294374495,-8.58765690039,40.102208007534,-0.019209706661,1.681189938786,-1.184045532713,2.056388204265,-0.083837707658,7.331356739468,-5.163525673331,8.96759821701,0.521586836408,-0.475109218367,-0.703523737318,0.085280441711,0.521638619198,-0.47515638689,-0.703593582681,0.085288908296,16.752707752403,307.98978932497,0.006216714986,235.579858999541,420.46769345693,1.402493838531,1659519.567773735,300.0,4.976177e-06,0.75551125252,0.231595142451,-0.0,7.24571e-07,0.012892880457,-0.0,-0.0,152336.60702430474,13541.270538514575,0.039184232578,1.0,1.999442919942,300,626.115104854686
84.0,280,1,626.115104854686,35102.431912011954,0,5047.015880264679,-16.897241329181,46.819781282047,23.479652747323,-28.157693978911,13.246537135292,5.182428064715,5188826.478179648,-2777293.4496400934,2539514.9890088886,-678.521838203136,4359.307521601043,2451.206915549535,2.335531e-06,2.174074e-06,-2.5589e-08,-235816.26496359913,-21977.79461814145,-55513.18380788108,0.014942059323,1.748194991118,-1.078140985258,-404.556698906802,243256.827575245,-5.10412519973,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.463436165334,-3.582881978372,41.51671293135,-0.144661667429,-8.04902589385,39.72529472535,-0.017890976448,1.795436688469,-1.256377607279,2.191437355119,-0.078091351714,7.829565797303,-5.478959466213,9.556526338891,0.52491581118,-0.473323317148,-0.702694997647,0.081536304182,0.524975530547,-0.473377166867,-0.702774942849,0.08154558052,16.443219124495,306.935998483789,0.006675011393,233.971723540869,448.380364209128,1.402494218783,1607682.4304136022,300.0,4.634553e-06,0.755472448018,0.231632049493,-0.0,7.24643e-07,0.012894777846,-0.0,-0.0,156510.31190143456,12965.094721781237,0.042047101479,1.0,1.999442919942,300,626.115104854686
84.3,281,1,626.115104854686,34664.92667372086,0,4931.297436235097,-16.914852057415,46.825383297665,23.488559569693,-28.147402734688,13.824598634083,5.548412532209,5188622.9216281865,-2775985.6573836133,2540250.351083554,-665.007695197229,4259.9176700091,2393.441165913958,2.335531e-06,2.174074e-06,-2.5589e-08,-240731.20809196666,-24088.96516148295,-59240.24414518186,0.021786985239,1.831041965322,-1.101618108018,-413.891469668729,249080.3644883902,-6.207391966956,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.478372965943,-3.028315292305,41.147837027054,-0.149720180981,-7.47431508376,39.326130838116,-0.01686171184,1.915702700299,-1.330546290779,2.332499643122,-0.073607510278,8.354023832349,-5.802402439855,10.171676672557,0.528455708247,-0.471412323578,-0.701776886343,0.077551192089,0.528524526376,-0.471473713233,-0.701868275217,0.077561291191,16.121386500167,305.885442060702,0.007161462076,232.372343576626,477.769432379775,1.40249380823,1551594.1229566117,300.0,4.319733e-06,0.755487866998,0.231618723587,0.0,7.24626e-07,0.012892684789,0.0,0.0,160313.0332980529,12386.349794140753,0.045080971372,1.0,1.999442919942,300,626.115104854686
84.6,282,1,626.115104854686,34237.01421908726,0,4812.789656988673,-16.933551739589,46.83088952736,23.497261043163,-28.13734612824,14.441059478077,5.934970696922,5188423.419319627,-2774707.6820826107,2540968.383433328,-651.073837715123,4158.102921172668,2334.357992510011,2.335531e-06,2.174074e-06,-2.5589e-08,-244873.87218593573,-26292.498050456357,-63057.240262603256,0.022108420635,1.909725999847,-1.111466829462,-426.600550400538,254225.3769060316,-5.617787525734,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.490870612299,-2.437712061673,40.757226576729,-0.154328624965,-6.861814654549,38.904231812908,-0.015361479947,2.041668097369,-1.406330084027,2.479195212185,-0.06707003974,8.903335899593,-6.13288864176,10.811392677331,0.532214246408,-0.469371566803,-0.700759115789,0.073314322167,0.532293475469,-0.469441440672,-0.700863435595,0.073325236239,15.787930342457,304.839808169532,0.007676285515,230.784884171132,508.620410002458,1.402492977692,1492130.327084461,300.0,4.029985e-06,0.755537035117,0.231573759415,0.0,7.24531e-07,0.012888480937,0.0,0.0,163687.35438569725,11807.519438129622,0.048285991827,1.0,1.999442919942,300,626.115104854686
84.9,283,1,626.115104854686,33818.931085861426,0,4691.817704186531,-16.953431516023,46.836307592995,23.505752252362,-28.127530013925,15.097950826825,6.342378781491,5188228.097168312,-2773460.251206259,2541668.690831081,-636.761939630194,4054.144015661059,2274.116070440596,2.335531e-06,2.174074e-06,-2.5589e-08,-248140.35870060822,-28562.558366363737,-66937.44023936655,0.033672893092,1.987346784936,-1.109663704705,-437.298117989422,258592.1248125746,4.191787120231,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.500386961204,-1.809378390456,40.3443885669,-0.158480343034,-6.209900709977,38.459394375002,-0.013839060229,2.173046481907,-1.482791459688,2.630778030363,-0.060435974375,9.476253111186,-6.466329561577,11.472420997034,0.536199020193,-0.467195296436,-0.699630888195,0.068817047416,0.536290134836,-0.467274685489,-0.69974977431,0.068828741285,15.443390612257,303.807487745788,0.008218926867,229.223022393007,540.89327455466,1.402492286774,1429220.4687473678,300.0,3.763878e-06,0.755584512921,0.231529767501,-0.0,7.24397e-07,0.012884995181,-0.0,-0.0,166569.59023433103,11231.20967032126,0.05165721063,1.0,1.999442919942,300,626.115104854686
85.2,284,1,626.115104854686,33410.88614131571,0,4568.754536848029,-16.974555483696,46.841693436073,23.514028855422,-28.117959581559,15.797233826298,6.770619356384,5188037.068586423,-2772244.0080015603,2542350.9256522134,-622.116249093178,3948.364251729199,2212.896094770515,2.335531e-06,2.174074e-06,-2.5589e-08,-250451.50947445852,-30901.17202643018,-70849.27765870329,0.080869945828,2.039608759351,-1.09945822008,-445.119598392009,262107.35022870984,0.171650122462,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.506167893041,-1.141716320198,39.909086006322,-0.161936643122,-5.516971298296,37.991655714495,-0.011521000292,2.309764705604,-1.559128868357,2.786759508254,-0.050332391549,10.072456486815,-6.799229656013,12.15263086511,0.540415921052,-0.464879670089,-0.698380208316,0.064051613902,0.540520567444,-0.464969689606,-0.698515442987,0.064064016886,15.088377056224,302.799599971781,0.008788969043,227.70372862943,574.576873341872,1.402491982423,1363466.2188236604,300.0,3.519738e-06,0.755615190752,0.231500608536,-0.0,7.24279e-07,0.012883476433,-0.0,-0.0,168912.92358935584,10660.06065231765,0.055190348755,1.0,1.999442919942,300,626.115104854686
85.5,285,1,626.115104854686,33013.05721794853,0,4444.008218459138,-16.996985285795,46.846959391515,23.52208716261,-28.10863924908,16.540845067258,7.219331340486,5187850.4337116955,-2771059.4987260415,2543014.7944806446,-607.192271829248,3841.11208807832,2150.903186473487,2.335531e-06,2.174074e-06,-2.5589e-08,-251756.24988317702,-33265.42345653051,-74774.14832383777,0.049268596127,2.063910489063,-1.086350739644,-436.477111174099,264723.9703823444,1.810351326305,249.858084166139,-0.001601997719,0.000973819561,249.857700776263,0.002098036549,249.865168869439,0.50762304054,-0.433160886131,39.451291568863,-0.16372344432,-4.781947825801,37.501226426905,-0.005956003995,2.45007824165,-1.634764291967,2.945398641013,-0.026069507132,10.684338377614,-7.129068227916,12.844429920586,0.544871053962,-0.462420817651,-0.696993536103,0.059012986604,0.544991061115,-0.462522665245,-0.697147048039,0.059025984139,14.723554794828,301.82984207185,0.009386162888,226.247166607963,609.694140841114,1.402492082547,1295272.0164202098,300.0,3.295787e-06,0.755628840296,0.231486419356,-0.0,7.24245e-07,0.012884016104,-0.0,-0.0,170687.305031229,10096.672078717427,0.058881950023,1.0,1.999442919942,300,626.115104854686
